"1932091114758021551","https://x.com/JohnLemonNFT/status/1932091114758021551","@Roarxprince Gm Roar!","Twitter for iPhone",0,0,1,0,7,"Mon Jun 09 15:03:12 +0000 2025","en",0,true,"1932078377734996171","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19811,2214,""
"1932091739164000370","https://x.com/JohnLemonNFT/status/1932091739164000370","@W00DS_eth Gm Woods! Happy Monday!","Twitter for iPhone",0,0,1,0,12,"Mon Jun 09 15:05:41 +0000 2025","en",0,true,"1932091191010693340","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19811,2214,""
"1932091143577047236","https://x.com/JohnLemonNFT/status/1932091143577047236","@PraxMedia Gm Prax!","Twitter for iPhone",0,0,0,0,1,"Mon Jun 09 15:03:19 +0000 2025","en",0,true,"1932078430582923688","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19811,2214,""
"1932091114758021551","https://x.com/JohnLemonNFT/status/1932091114758021551","@Roarxprince Gm Roar!","Twitter for iPhone",0,0,1,0,7,"Mon Jun 09 15:03:12 +0000 2025","en",0,true,"1932078377734996171","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19811,2214,""
"1932129130289475885","https://x.com/JohnLemonNFT/status/1932129130289475885","@ClassicsCrypto Gm Jay!","Twitter for iPhone",0,0,0,0,8,"Mon Jun 09 17:34:16 +0000 2025","en",0,true,"1932093387449979162","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932129112463720882","https://x.com/JohnLemonNFT/status/1932129112463720882","@pakcheok88 Gm Pak!","Twitter for iPhone",0,0,0,0,2,"Mon Jun 09 17:34:12 +0000 2025","in",0,true,"1932100350779285585","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932129086589345883","https://x.com/JohnLemonNFT/status/1932129086589345883","@DezzaEth Gm fam!","Twitter for iPhone",0,0,0,0,4,"Mon Jun 09 17:34:06 +0000 2025","en",0,true,"1932103747267899815","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932128996306620426","https://x.com/JohnLemonNFT/status/1932128996306620426","@mintpadco Gm Mintpad!","Twitter for iPhone",0,0,0,0,15,"Mon Jun 09 17:33:44 +0000 2025","en",0,true,"1932118568079929612","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932123308709019981","https://x.com/JohnLemonNFT/status/1932123308709019981","@AlanaisSus Right!!","Twitter for iPhone",0,0,1,0,20,"Mon Jun 09 17:11:08 +0000 2025","en",0,true,"1932122765324161298","1931705762448814324","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
"1932122222333665543","https://x.com/JohnLemonNFT/status/1932122222333665543","@AlanaisSus @GoodVibesssClub Gm Alana!","Twitter for iPhone",0,1,1,0,28,"Mon Jun 09 17:06:49 +0000 2025","in",0,true,"1931993354117447848","1931993354117447848","JohnLemonNFT","John Lemon 🍋 🐶",19805,2214,""
